Rater,Trait,Theta,info_data_rater
GPT-4o,I&C,-16.0606,0.00214075
GPT-4o,I&C,-15.7576,0.00289409
GPT-4o,I&C,-15.4545,0.00391045
GPT-4o,I&C,-15.1515,0.00527991
GPT-4o,I&C,-14.8485,0.00712204
GPT-4o,I&C,-14.5455,0.00959424
GPT-4o,I&C,-14.2424,0.0129017
GPT-4o,I&C,-13.9394,0.0173082
GPT-4o,I&C,-13.6364,0.0231455
GPT-4o,I&C,-13.3333,0.0308197
GPT-4o,I&C,-13.0303,0.0408058
GPT-4o,I&C,-12.7273,0.0536228
GPT-4o,I&C,-12.4242,0.0697732
GPT-4o,I&C,-12.1212,0.0896297
GPT-4o,I&C,-11.8182,0.113256
GPT-4o,I&C,-11.5152,0.140166
GPT-4o,I&C,-11.2121,0.169072
GPT-4o,I&C,-10.9091,0.19773
GPT-4o,I&C,-10.6061,0.223053
GPT-4o,I&C,-10.303,0.241613
GPT-4o,I&C,-10,0.250503
GPT-4o,I&C,-9.69697,0.24825
GPT-4o,I&C,-9.39394,0.235337
GPT-4o,I&C,-9.09091,0.214049
GPT-4o,I&C,-8.78788,0.187717
GPT-4o,I&C,-8.48485,0.159787
GPT-4o,I&C,-8.18182,0.133106
GPT-4o,I&C,-7.87879,0.109612
GPT-4o,I&C,-7.57576,0.0903751
GPT-4o,I&C,-7.27273,0.0758258
GPT-4o,I&C,-6.9697,0.0660228
GPT-4o,I&C,-6.66667,0.0608817
GPT-4o,I&C,-6.36364,0.0603315
GPT-4o,I&C,-6.06061,0.0644007
GPT-4o,I&C,-5.75758,0.0732383
GPT-4o,I&C,-5.45454,0.0870736
GPT-4o,I&C,-5.15151,0.106109
GPT-4o,I&C,-4.84848,0.130341
GPT-4o,I&C,-4.54545,0.159317
GPT-4o,I&C,-4.24242,0.191885
GPT-4o,I&C,-3.93939,0.226044
GPT-4o,I&C,-3.63636,0.259045
GPT-4o,I&C,-3.33333,0.287892
GPT-4o,I&C,-3.0303,0.310153
GPT-4o,I&C,-2.72727,0.324799
GPT-4o,I&C,-2.42424,0.332572
GPT-4o,I&C,-2.12121,0.335618
GPT-4o,I&C,-1.81818,0.336467
GPT-4o,I&C,-1.51515,0.336872
GPT-4o,I&C,-1.21212,0.337011
GPT-4o,I&C,-0.90909,0.33543
GPT-4o,I&C,-0.60606,0.329733
GPT-4o,I&C,-0.303029,0.317729
GPT-4o,I&C,8.9407e-007,0.29852
GPT-4o,I&C,0.303031,0.273008
GPT-4o,I&C,0.606062,0.243636
GPT-4o,I&C,0.909092,0.213611
GPT-4o,I&C,1.21212,0.186064
GPT-4o,I&C,1.51515,0.163484
GPT-4o,I&C,1.81818,0.147544
GPT-4o,I&C,2.12121,0.139177
GPT-4o,I&C,2.42424,0.13874
GPT-4o,I&C,2.72727,0.14612
GPT-4o,I&C,3.0303,0.160727
GPT-4o,I&C,3.33333,0.181357
GPT-4o,I&C,3.63636,0.206031
GPT-4o,I&C,3.93939,0.231935
GPT-4o,I&C,4.24243,0.25566
GPT-4o,I&C,4.54546,0.273832
GPT-4o,I&C,4.84849,0.284029
GPT-4o,I&C,5.15152,0.285605
GPT-4o,I&C,5.45455,0.279989
GPT-4o,I&C,5.75758,0.270255
GPT-4o,I&C,6.06061,0.260161
GPT-4o,I&C,6.36364,0.253073
GPT-4o,I&C,6.66667,0.251143
GPT-4o,I&C,6.9697,0.254844
GPT-4o,I&C,7.27273,0.262877
GPT-4o,I&C,7.57576,0.272415
GPT-4o,I&C,7.87879,0.279721
GPT-4o,I&C,8.18182,0.281104
GPT-4o,I&C,8.48485,0.273993
GPT-4o,I&C,8.78788,0.257696
GPT-4o,I&C,9.09091,0.233511
GPT-4o,I&C,9.39394,0.204131
GPT-4o,I&C,9.69697,0.172712
GPT-4o,I&C,10,0.142042
GPT-4o,I&C,10.303,0.114077
GPT-4o,I&C,10.6061,0.0898657
GPT-4o,I&C,10.9091,0.0697154
GPT-4o,I&C,11.2121,0.0534395
GPT-4o,I&C,11.5152,0.0405874
GPT-4o,I&C,11.8182,0.0306104
GPT-4o,I&C,12.1212,0.0229635
GPT-4o,I&C,12.4242,0.0171583
GPT-4o,I&C,12.7273,0.0127824
GPT-4o,I&C,13.0303,0.00950135
GPT-4o,I&C,13.3333,0.00705078
GPT-4o,I&C,13.6364,0.00522583
GPT-4o,I&C,13.9394,0.0038697
GPT-4o,I&C,14.2424,0.00286355
GPT-4o,I&C,14.5455,0.00211795
GPT-4o,I&C,14.8485,0.00156591
GPT-4o,I&C,15.1515,0.00115744
GPT-4o,I&C,15.4545,0.000855348
GPT-4o,I&C,15.7576,0.000632008
GPT-4o,I&C,16.0606,0.000466932
GPT-4o,I&C,16.3636,0.000344944
GPT-4o,I&C,16.6667,0.000254811
GPT-4o,I&C,16.9697,0.000188222
GPT-4o,I&C,17.2727,0.000139029
GPT-4o,I&C,17.5758,0.00010269
GPT-4o,I&C,17.8788,7.58486e-005
GPT-4o,I&C,18.1818,5.60222e-005
GPT-4o,I&C,18.4848,4.13778e-005
GPT-4o,I&C,18.7879,3.05613e-005
GPT-4o,I&C,19.0909,2.25722e-005
GPT-4o,I&C,19.3939,1.66715e-005
GPT-4o,I&C,19.697,1.23133e-005
GPT-4o,I&C,20,9.09435e-006
GPT-4o,I&C,20.303,6.71691e-006
GPT-4o,I&C,20.6061,4.96097e-006
GPT-4o,I&C,20.9091,3.66407e-006
GPT-4o,I&C,21.2121,2.7062e-006
GPT-4o,I&C,21.5152,1.99874e-006
GPT-4o,I&C,21.8182,1.47622e-006
GPT-4o,I&C,22.1212,1.0903e-006
GPT-4o,I&C,22.4242,8.05274e-007
GPT-4o,I&C,22.7273,5.94757e-007
GPT-4o,I&C,23.0303,4.39274e-007
GPT-4o,I&C,23.3333,3.24437e-007
GPT-4o,I&C,23.6364,2.39622e-007
GPT-4o,I&C,23.9394,1.76979e-007
GPT-4o,I&C,24.2424,1.30713e-007
GPT-4o,I&C,24.5455,9.65414e-008
GPT-4o,I&C,24.8485,7.13033e-008
GPT-4o,I&C,25.1515,5.26629e-008
GPT-4o,I&C,25.4545,3.88956e-008
GPT-4o,I&C,25.7576,2.87274e-008
GPT-4o,I&C,26.0606,2.12174e-008
GPT-4o,I&C,26.3636,1.56707e-008
GPT-4o,I&C,26.6667,1.1574e-008
GPT-4o,I&C,26.9697,8.54828e-009
GPT-4o,I&C,27.2727,6.31355e-009
GPT-4o,I&C,27.5758,4.66305e-009
GPT-4o,I&C,27.8788,3.44401e-009
GPT-4o,I&C,28.1818,2.54367e-009
GPT-4o,I&C,28.4848,1.8787e-009
GPT-4o,I&C,28.7879,1.38756e-009
GPT-4o,I&C,29.0909,1.02482e-009
GPT-4o,I&C,29.3939,7.56911e-010
GPT-4o,I&C,29.697,5.59041e-010
GPT-4o,I&C,30,4.12886e-010
CL-3.5-H,I&C,-30,2.12318e-009
CL-3.5-H,I&C,-29.697,2.87469e-009
CL-3.5-H,I&C,-29.3939,3.8922e-009
CL-3.5-H,I&C,-29.0909,5.26987e-009
CL-3.5-H,I&C,-28.7879,7.13518e-009
CL-3.5-H,I&C,-28.4848,9.66071e-009
CL-3.5-H,I&C,-28.1818,1.30802e-008
CL-3.5-H,I&C,-27.8788,1.771e-008
CL-3.5-H,I&C,-27.5758,2.39785e-008
CL-3.5-H,I&C,-27.2727,3.24658e-008
CL-3.5-H,I&C,-26.9697,4.39573e-008
CL-3.5-H,I&C,-26.6667,5.95163e-008
CL-3.5-H,I&C,-26.3636,8.05823e-008
CL-3.5-H,I&C,-26.0606,1.09105e-007
CL-3.5-H,I&C,-25.7576,1.47723e-007
CL-3.5-H,I&C,-25.4545,2.0001e-007
CL-3.5-H,I&C,-25.1515,2.70805e-007
CL-3.5-H,I&C,-24.8485,3.66658e-007
CL-3.5-H,I&C,-24.5455,4.96439e-007
CL-3.5-H,I&C,-24.2424,6.72156e-007
CL-3.5-H,I&C,-23.9394,9.10068e-007
CL-3.5-H,I&C,-23.6364,1.23219e-006
CL-3.5-H,I&C,-23.3333,1.66833e-006
CL-3.5-H,I&C,-23.0303,2.25885e-006
CL-3.5-H,I&C,-22.7273,3.05837e-006
CL-3.5-H,I&C,-22.4242,4.14089e-006
CL-3.5-H,I&C,-22.1212,5.60656e-006
CL-3.5-H,I&C,-21.8182,7.591e-006
CL-3.5-H,I&C,-21.5152,1.02778e-005
CL-3.5-H,I&C,-21.2121,1.39156e-005
CL-3.5-H,I&C,-20.9091,1.8841e-005
CL-3.5-H,I&C,-20.6061,2.55095e-005
CL-3.5-H,I&C,-20.303,3.45381e-005
CL-3.5-H,I&C,-20,4.67619e-005
CL-3.5-H,I&C,-19.697,6.33114e-005
CL-3.5-H,I&C,-19.3939,8.5717e-005
CL-3.5-H,I&C,-19.0909,0.00011605
CL-3.5-H,I&C,-18.7879,0.000157114
CL-3.5-H,I&C,-18.4848,0.000212702
CL-3.5-H,I&C,-18.1818,0.000287946
CL-3.5-H,I&C,-17.8788,0.000389788
CL-3.5-H,I&C,-17.5758,0.000527611
CL-3.5-H,I&C,-17.2727,0.0007141
CL-3.5-H,I&C,-16.9697,0.000966377
CL-3.5-H,I&C,-16.6667,0.00130755
CL-3.5-H,I&C,-16.3636,0.00176874
CL-3.5-H,I&C,-16.0606,0.00239184
CL-3.5-H,I&C,-15.7576,0.00323303
CL-3.5-H,I&C,-15.4545,0.00436747
CL-3.5-H,I&C,-15.1515,0.00589528
CL-3.5-H,I&C,-14.8485,0.007949
CL-3.5-H,I&C,-14.5455,0.0107026
CL-3.5-H,I&C,-14.2424,0.014382
CL-3.5-H,I&C,-13.9394,0.0192757
CL-3.5-H,I&C,-13.6364,0.0257438
CL-3.5-H,I&C,-13.3333,0.0342215
CL-3.5-H,I&C,-13.0303,0.0452086
CL-3.5-H,I&C,-12.7273,0.0592339
CL-3.5-H,I&C,-12.4242,0.0767801
CL-3.5-H,I&C,-12.1212,0.0981482
CL-3.5-H,I&C,-11.8182,0.123256
CL-3.5-H,I&C,-11.5152,0.151387
CL-3.5-H,I&C,-11.2121,0.180958
CL-3.5-H,I&C,-10.9091,0.20944
CL-3.5-H,I&C,-10.6061,0.233602
CL-3.5-H,I&C,-10.303,0.25016
CL-3.5-H,I&C,-10,0.25671
CL-3.5-H,I&C,-9.69697,0.25256
CL-3.5-H,I&C,-9.39394,0.239037
CL-3.5-H,I&C,-9.09091,0.219103
CL-3.5-H,I&C,-8.78788,0.196492
CL-3.5-H,I&C,-8.48485,0.174813
CL-3.5-H,I&C,-8.18182,0.156968
CL-3.5-H,I&C,-7.87879,0.144951
CL-3.5-H,I&C,-7.57576,0.139906
CL-3.5-H,I&C,-7.27273,0.142277
CL-3.5-H,I&C,-6.9697,0.151884
CL-3.5-H,I&C,-6.66667,0.167894
CL-3.5-H,I&C,-6.36364,0.188681
CL-3.5-H,I&C,-6.06061,0.211723
CL-3.5-H,I&C,-5.75758,0.233674
CL-3.5-H,I&C,-5.45454,0.250802
CL-3.5-H,I&C,-5.15151,0.259791
CL-3.5-H,I&C,-4.84848,0.258678
CL-3.5-H,I&C,-4.54545,0.247472
CL-3.5-H,I&C,-4.24242,0.228135
CL-3.5-H,I&C,-3.93939,0.203912
CL-3.5-H,I&C,-3.63636,0.178399
CL-3.5-H,I&C,-3.33333,0.154765
CL-3.5-H,I&C,-3.0303,0.135364
CL-3.5-H,I&C,-2.72727,0.121712
CL-3.5-H,I&C,-2.42424,0.114671
CL-3.5-H,I&C,-2.12121,0.114674
CL-3.5-H,I&C,-1.81818,0.121885
CL-3.5-H,I&C,-1.51515,0.136223
CL-3.5-H,I&C,-1.21212,0.157274
CL-3.5-H,I&C,-0.90909,0.184092
CL-3.5-H,I&C,-0.60606,0.214994
CL-3.5-H,I&C,-0.303029,0.247489
CL-3.5-H,I&C,8.9407e-007,0.278508
CL-3.5-H,I&C,0.303031,0.305014
CL-3.5-H,I&C,0.606062,0.32485
CL-3.5-H,I&C,0.909092,0.337438
CL-3.5-H,I&C,1.21212,0.343875
CL-3.5-H,I&C,1.51515,0.346273
CL-3.5-H,I&C,1.81818,0.346631
CL-3.5-H,I&C,2.12121,0.345793
CL-3.5-H,I&C,2.42424,0.343012
CL-3.5-H,I&C,2.72727,0.336302
CL-3.5-H,I&C,3.0303,0.323438
CL-3.5-H,I&C,3.33333,0.303097
CL-3.5-H,I&C,3.63636,0.275574
CL-3.5-H,I&C,3.93939,0.242751
CL-3.5-H,I&C,4.24243,0.207441
CL-3.5-H,I&C,4.54546,0.172517
CL-3.5-H,I&C,4.84849,0.140259
CL-3.5-H,I&C,5.15152,0.112083
CL-3.5-H,I&C,5.45455,0.0885881
CL-3.5-H,I&C,5.75758,0.0697831
CL-3.5-H,I&C,6.06061,0.0553311
CL-3.5-H,I&C,6.36364,0.0447587
CL-3.5-H,I&C,6.66667,0.0375976
CL-3.5-H,I&C,6.9697,0.0334699
CL-3.5-H,I&C,7.27273,0.032132
CL-3.5-H,I&C,7.57576,0.0334935
CL-3.5-H,I&C,7.87879,0.0376189
CL-3.5-H,I&C,8.18182,0.0447151
CL-3.5-H,I&C,8.48485,0.0550992
CL-3.5-H,I&C,8.78788,0.0691365
CL-3.5-H,I&C,9.09091,0.0871308
CL-3.5-H,I&C,9.39394,0.109153
CL-3.5-H,I&C,9.69697,0.134805
CL-3.5-H,I&C,10,0.162957
CL-3.5-H,I&C,10.303,0.191555
CL-3.5-H,I&C,10.6061,0.217647
CL-3.5-H,I&C,10.9091,0.237789
CL-3.5-H,I&C,11.2121,0.248833
CL-3.5-H,I&C,11.5152,0.248864
CL-3.5-H,I&C,11.8182,0.237855
CL-3.5-H,I&C,12.1212,0.217671
CL-3.5-H,I&C,12.4242,0.191424
CL-3.5-H,I&C,12.7273,0.162541
CL-3.5-H,I&C,13.0303,0.133961
CL-3.5-H,I&C,13.3333,0.107721
CL-3.5-H,I&C,13.6364,0.0849213
CL-3.5-H,I&C,13.9394,0.0659081
CL-3.5-H,I&C,14.2424,0.0505339
CL-3.5-H,I&C,14.5455,0.0383865
CL-3.5-H,I&C,14.8485,0.0289531
CL-3.5-H,I&C,15.1515,0.0217215
CL-3.5-H,I&C,15.4545,0.0162309
CL-3.5-H,I&C,15.7576,0.0120918
CL-3.5-H,I&C,16.0606,0.00898812
CL-3.5-H,I&C,16.3636,0.00667
CL-3.5-H,I&C,16.6667,0.00494364
CL-3.5-H,I&C,16.9697,0.00366075
CL-3.5-H,I&C,17.2727,0.00270895
CL-3.5-H,I&C,17.5758,0.00200361
CL-3.5-H,I&C,17.8788,0.00148137
CL-3.5-H,I&C,18.1818,0.00109495
CL-3.5-H,I&C,18.4848,0.000809172
CL-3.5-H,I&C,18.7879,0.000597889
CL-3.5-H,I&C,19.0909,0.000441725
CL-3.5-H,I&C,19.3939,0.000326323
CL-3.5-H,I&C,19.697,0.000241055
CL-3.5-H,I&C,20,0.00017806
CL-3.5-H,I&C,20.303,0.000131524
CL-3.5-H,I&C,20.6061,9.71469e-005
CL-3.5-H,I&C,20.9091,7.17541e-005
CL-3.5-H,I&C,21.2121,5.29979e-005
CL-3.5-H,I&C,21.5152,3.91441e-005
CL-3.5-H,I&C,21.8182,2.89115e-005
CL-3.5-H,I&C,22.1212,2.13537e-005
CL-3.5-H,I&C,22.4242,1.57715e-005
CL-3.5-H,I&C,22.7273,1.16486e-005
CL-3.5-H,I&C,23.0303,8.60342e-006
CL-3.5-H,I&C,23.3333,6.3543e-006
CL-3.5-H,I&C,23.6364,4.69316e-006
CL-3.5-H,I&C,23.9394,3.46627e-006
CL-3.5-H,I&C,24.2424,2.56011e-006
CL-3.5-H,I&C,24.5455,1.89084e-006
CL-3.5-H,I&C,24.8485,1.39653e-006
CL-3.5-H,I&C,25.1515,1.03145e-006
CL-3.5-H,I&C,25.4545,7.61802e-007
CL-3.5-H,I&C,25.7576,5.6265e-007
CL-3.5-H,I&C,26.0606,4.1556e-007
CL-3.5-H,I&C,26.3636,3.06923e-007
CL-3.5-H,I&C,26.6667,2.26686e-007
CL-3.5-H,I&C,26.9697,1.67425e-007
CL-3.5-H,I&C,27.2727,1.23656e-007
CL-3.5-H,I&C,27.5758,9.13297e-008
CL-3.5-H,I&C,27.8788,6.7454e-008
CL-3.5-H,I&C,28.1818,4.982e-008
CL-3.5-H,I&C,28.4848,3.67959e-008
CL-3.5-H,I&C,28.7879,2.71766e-008
CL-3.5-H,I&C,29.0909,2.0072e-008
CL-3.5-H,I&C,29.3939,1.48247e-008
CL-3.5-H,I&C,29.697,1.09492e-008
CL-3.5-H,I&C,30,8.08681e-009
CL-3.5-S,I&C,-30,3.53427e-010
CL-3.5-S,I&C,-29.697,4.78524e-010
CL-3.5-S,I&C,-29.3939,6.479e-010
CL-3.5-S,I&C,-29.0909,8.77228e-010
CL-3.5-S,I&C,-28.7879,1.18773e-009
CL-3.5-S,I&C,-28.4848,1.60813e-009
CL-3.5-S,I&C,-28.1818,2.17734e-009
CL-3.5-S,I&C,-27.8788,2.94802e-009
CL-3.5-S,I&C,-27.5758,3.99148e-009
CL-3.5-S,I&C,-27.2727,5.40429e-009
CL-3.5-S,I&C,-26.9697,7.31718e-009
CL-3.5-S,I&C,-26.6667,9.90713e-009
CL-3.5-S,I&C,-26.3636,1.34138e-008
CL-3.5-S,I&C,-26.0606,1.81617e-008
CL-3.5-S,I&C,-25.7576,2.45901e-008
CL-3.5-S,I&C,-25.4545,3.32939e-008
CL-3.5-S,I&C,-25.1515,4.50785e-008
CL-3.5-S,I&C,-24.8485,6.10344e-008
CL-3.5-S,I&C,-24.5455,8.26378e-008
CL-3.5-S,I&C,-24.2424,1.11888e-007
CL-3.5-S,I&C,-23.9394,1.51491e-007
CL-3.5-S,I&C,-23.6364,2.05112e-007
CL-3.5-S,I&C,-23.3333,2.77713e-007
CL-3.5-S,I&C,-23.0303,3.76011e-007
CL-3.5-S,I&C,-22.7273,5.09102e-007
CL-3.5-S,I&C,-22.4242,6.89301e-007
CL-3.5-S,I&C,-22.1212,9.33282e-007
CL-3.5-S,I&C,-21.8182,1.26362e-006
CL-3.5-S,I&C,-21.5152,1.71088e-006
CL-3.5-S,I&C,-21.2121,2.31646e-006
CL-3.5-S,I&C,-20.9091,3.13638e-006
CL-3.5-S,I&C,-20.6061,4.24651e-006
CL-3.5-S,I&C,-20.303,5.74957e-006
CL-3.5-S,I&C,-20,7.78462e-006
CL-3.5-S,I&C,-19.697,1.054e-005
CL-3.5-S,I&C,-19.3939,1.42705e-005
CL-3.5-S,I&C,-19.0909,1.93215e-005
CL-3.5-S,I&C,-18.7879,2.61601e-005
CL-3.5-S,I&C,-18.4848,3.5419e-005
CL-3.5-S,I&C,-18.1818,4.79545e-005
CL-3.5-S,I&C,-17.8788,6.49261e-005
CL-3.5-S,I&C,-17.5758,8.7903e-005
CL-3.5-S,I&C,-17.2727,0.00011901
CL-3.5-S,I&C,-16.9697,0.00016112
CL-3.5-S,I&C,-16.6667,0.000218125
CL-3.5-S,I&C,-16.3636,0.000295286
CL-3.5-S,I&C,-16.0606,0.000399721
CL-3.5-S,I&C,-15.7576,0.000541053
CL-3.5-S,I&C,-15.4545,0.000732283
CL-3.5-S,I&C,-15.1515,0.000990969
CL-3.5-S,I&C,-14.8485,0.0013408
CL-3.5-S,I&C,-14.5455,0.00181367
CL-3.5-S,I&C,-14.2424,0.0024525
CL-3.5-S,I&C,-13.9394,0.00331485
CL-3.5-S,I&C,-13.6364,0.00447771
CL-3.5-S,I&C,-13.3333,0.00604353
CL-3.5-S,I&C,-13.0303,0.00814788
CL-3.5-S,I&C,-12.7273,0.0109686
CL-3.5-S,I&C,-12.4242,0.0147361
CL-3.5-S,I&C,-12.1212,0.0197442
CL-3.5-S,I&C,-11.8182,0.026359
CL-3.5-S,I&C,-11.5152,0.0350205
CL-3.5-S,I&C,-11.2121,0.0462309
CL-3.5-S,I&C,-10.9091,0.0605164
CL-3.5-S,I&C,-10.6061,0.0783458
CL-3.5-S,I&C,-10.303,0.0999899
CL-3.5-S,I&C,-10,0.125313
CL-3.5-S,I&C,-9.69697,0.153521
CL-3.5-S,I&C,-9.39394,0.18293
CL-3.5-S,I&C,-9.09091,0.210917
CL-3.5-S,I&C,-8.78788,0.234193
CL-3.5-S,I&C,-8.48485,0.249486
CL-3.5-S,I&C,-8.18182,0.254479
CL-3.5-S,I&C,-7.87879,0.248614
CL-3.5-S,I&C,-7.57576,0.233335
CL-3.5-S,I&C,-7.27273,0.211641
CL-3.5-S,I&C,-6.9697,0.187205
CL-3.5-S,I&C,-6.66667,0.163504
CL-3.5-S,I&C,-6.36364,0.143287
CL-3.5-S,I&C,-6.06061,0.128426
CL-3.5-S,I&C,-5.75758,0.120057
CL-3.5-S,I&C,-5.45454,0.11879
CL-3.5-S,I&C,-5.15151,0.124902
CL-3.5-S,I&C,-4.84848,0.138392
CL-3.5-S,I&C,-4.54545,0.158926
CL-3.5-S,I&C,-4.24242,0.185655
CL-3.5-S,I&C,-3.93939,0.217016
CL-3.5-S,I&C,-3.63636,0.250643
CL-3.5-S,I&C,-3.33333,0.283558
CL-3.5-S,I&C,-3.0303,0.312734
CL-3.5-S,I&C,-2.72727,0.335926
CL-3.5-S,I&C,-2.42424,0.35238
CL-3.5-S,I&C,-2.12121,0.362986
CL-3.5-S,I&C,-1.81818,0.369684
CL-3.5-S,I&C,-1.51515,0.37439
CL-3.5-S,I&C,-1.21212,0.378022
CL-3.5-S,I&C,-0.90909,0.380136
CL-3.5-S,I&C,-0.60606,0.379374
CL-3.5-S,I&C,-0.303029,0.374472
CL-3.5-S,I&C,8.9407e-007,0.365257
CL-3.5-S,I&C,0.303031,0.353071
CL-3.5-S,I&C,0.606062,0.340383
CL-3.5-S,I&C,0.909092,0.329813
CL-3.5-S,I&C,1.21212,0.323059
CL-3.5-S,I&C,1.51515,0.320158
CL-3.5-S,I&C,1.81818,0.319348
CL-3.5-S,I&C,2.12121,0.317553
CL-3.5-S,I&C,2.42424,0.311395
CL-3.5-S,I&C,2.72727,0.298373
CL-3.5-S,I&C,3.0303,0.277735
CL-3.5-S,I&C,3.33333,0.250671
CL-3.5-S,I&C,3.63636,0.219779
CL-3.5-S,I&C,3.93939,0.188165
CL-3.5-S,I&C,4.24243,0.158636
CL-3.5-S,I&C,4.54546,0.133248
CL-3.5-S,I&C,4.84849,0.113241
CL-3.5-S,I&C,5.15152,0.0992121
CL-3.5-S,I&C,5.45455,0.0913568
CL-3.5-S,I&C,5.75758,0.0896803
CL-3.5-S,I&C,6.06061,0.0941151
CL-3.5-S,I&C,6.36364,0.104531
CL-3.5-S,I&C,6.66667,0.120632
CL-3.5-S,I&C,6.9697,0.141759
CL-3.5-S,I&C,7.27273,0.16663
CL-3.5-S,I&C,7.57576,0.193118
CL-3.5-S,I&C,7.87879,0.218227
CL-3.5-S,I&C,8.18182,0.238407
CL-3.5-S,I&C,8.48485,0.250286
CL-3.5-S,I&C,8.78788,0.251595
CL-3.5-S,I&C,9.09091,0.2419
CL-3.5-S,I&C,9.39394,0.222726
CL-3.5-S,I&C,9.69697,0.197001
CL-3.5-S,I&C,10,0.168139
CL-3.5-S,I&C,10.303,0.139184
CL-3.5-S,I&C,10.6061,0.112327
CL-3.5-S,I&C,10.9091,0.0888108
CL-3.5-S,I&C,11.2121,0.0690851
CL-3.5-S,I&C,11.5152,0.0530641
CL-3.5-S,I&C,11.8182,0.0403634
CL-3.5-S,I&C,12.1212,0.0304757
CL-3.5-S,I&C,12.4242,0.0228816
CL-3.5-S,I&C,12.7273,0.0171077
CL-3.5-S,I&C,13.0303,0.0127506
CL-3.5-S,I&C,13.3333,0.00948089
CL-3.5-S,I&C,13.6364,0.00703737
CL-3.5-S,I&C,13.9394,0.00521686
CL-3.5-S,I&C,14.2424,0.00386359
CL-3.5-S,I&C,14.5455,0.00285932
CL-3.5-S,I&C,14.8485,0.00211498
CL-3.5-S,I&C,15.1515,0.0015638
CL-3.5-S,I&C,15.4545,0.00115593
CL-3.5-S,I&C,15.7576,0.000854257
CL-3.5-S,I&C,16.0606,0.000631215
CL-3.5-S,I&C,16.3636,0.000466354
CL-3.5-S,I&C,16.6667,0.000344522
CL-3.5-S,I&C,16.9697,0.000254502
CL-3.5-S,I&C,17.2727,0.000187994
CL-3.5-S,I&C,17.5758,0.000138861
CL-3.5-S,I&C,17.8788,0.000102567
CL-3.5-S,I&C,18.1818,7.57578e-005
CL-3.5-S,I&C,18.4848,5.59551e-005
CL-3.5-S,I&C,18.7879,4.13284e-005
CL-3.5-S,I&C,19.0909,3.05248e-005
CL-3.5-S,I&C,19.3939,2.25453e-005
CL-3.5-S,I&C,19.697,1.66516e-005
CL-3.5-S,I&C,20,1.22986e-005
CL-3.5-S,I&C,20.303,9.08352e-006
CL-3.5-S,I&C,20.6061,6.70891e-006
CL-3.5-S,I&C,20.9091,4.95506e-006
CL-3.5-S,I&C,21.2121,3.6597e-006
CL-3.5-S,I&C,21.5152,2.70297e-006
CL-3.5-S,I&C,21.8182,1.99636e-006
CL-3.5-S,I&C,22.1212,1.47446e-006
CL-3.5-S,I&C,22.4242,1.08901e-006
CL-3.5-S,I&C,22.7273,8.04315e-007
CL-3.5-S,I&C,23.0303,5.94049e-007
CL-3.5-S,I&C,23.3333,4.3875e-007
CL-3.5-S,I&C,23.6364,3.24051e-007
CL-3.5-S,I&C,23.9394,2.39337e-007
CL-3.5-S,I&C,24.2424,1.76768e-007
CL-3.5-S,I&C,24.5455,1.30557e-007
CL-3.5-S,I&C,24.8485,9.64265e-008
CL-3.5-S,I&C,25.1515,7.12184e-008
CL-3.5-S,I&C,25.4545,5.26002e-008
CL-3.5-S,I&C,25.7576,3.88493e-008
CL-3.5-S,I&C,26.0606,2.86932e-008
CL-3.5-S,I&C,26.3636,2.11921e-008
CL-3.5-S,I&C,26.6667,1.5652e-008
CL-3.5-S,I&C,26.9697,1.15602e-008
CL-3.5-S,I&C,27.2727,8.53809e-009
CL-3.5-S,I&C,27.5758,6.30603e-009
CL-3.5-S,I&C,27.8788,4.65749e-009
CL-3.5-S,I&C,28.1818,3.43992e-009
CL-3.5-S,I&C,28.4848,2.54064e-009
CL-3.5-S,I&C,28.7879,1.87646e-009
CL-3.5-S,I&C,29.0909,1.38592e-009
CL-3.5-S,I&C,29.3939,1.0236e-009
CL-3.5-S,I&C,29.697,7.56007e-010
CL-3.5-S,I&C,30,5.58373e-010
HR-1,Org,-20,7.45916e-006
HR-1,Org,-19.8,9.11061e-006
HR-1,Org,-19.6,1.11277e-005
HR-1,Org,-19.4,1.35913e-005
HR-1,Org,-19.2,1.66004e-005
HR-1,Org,-19,2.02756e-005
HR-1,Org,-18.8,2.47645e-005
HR-1,Org,-18.6,3.0247e-005
HR-1,Org,-18.4,3.69433e-005
HR-1,Org,-18.2,4.51219e-005
HR-1,Org,-18,5.51109e-005
HR-1,Org,-17.8,6.73111e-005
HR-1,Org,-17.6,8.22114e-005
HR-1,Org,-17.4,0.00010041
HR-1,Org,-17.2,0.000122635
HR-1,Org,-17,0.000149779
HR-1,Org,-16.8,0.000182929
HR-1,Org,-16.6,0.000223411
HR-1,Org,-16.4,0.000272849
HR-1,Org,-16.2,0.000333218
HR-1,Org,-16,0.000406934
HR-1,Org,-15.8,0.000496942
HR-1,Org,-15.6,0.000606834
HR-1,Org,-15.4,0.000740992
HR-1,Org,-15.2,0.000904756
HR-1,Org,-15,0.00110463
HR-1,Org,-14.8,0.00134855
HR-1,Org,-14.6,0.00164615
HR-1,Org,-14.4,0.00200916
HR-1,Org,-14.2,0.00245183
HR-1,Org,-14,0.00299145
HR-1,Org,-13.8,0.00364897
HR-1,Org,-13.6,0.00444972
HR-1,Org,-13.4,0.00542428
HR-1,Org,-13.2,0.00660944
HR-1,Org,-13,0.00804932
